Wave   ,Sample   ,Dark     ,Reference
620.749,  191.665,  233.785,  189.283
620.868,  190.365,  231.385,  190.883
620.987,  202.065,  239.885,  208.482
621.106,  204.365,  250.585,  205.182
621.226,  202.865,  256.185,  204.883
621.345,  204.465,  241.185,  199.883
621.464,  208.665,  226.285,  207.783
621.583,  196.565,  248.985,  192.482
621.702,  211.665,  263.885,  226.182
621.822,  207.865,  261.885,  207.783
621.941,  210.865,  245.985,  205.982
622.060,  201.765,  253.385,  189.083
622.179,  199.465,  240.085,  195.682
622.298,  204.565,  257.285,  198.383
622.417,  202.765,  241.685,  202.682
622.536,  205.265,  249.085,  207.883
622.655,  212.965,  255.685,  211.383
622.774,  202.465,  248.485,  191.883
622.893,  220.465,  270.585,  217.783
623.012,  212.465,  268.785,  215.383
623.131,  194.265,  237.485,  189.283
623.250,  216.665,  262.285,  218.482
